"ID","satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","promotion_last_5years","department","salary","left"
"201917665",0.78,0.97,4,221,4,0,0,"hr","low","0"
"201917666",0.46,0.47,6,101,5,0,0,"hr","low","0"
"201917667",0.88,0.59,3,224,2,0,0,"hr","low","0"
"201917668",0.91,0.55,3,223,4,1,0,"technical","low","0"
"201917669",0.6,0.68,4,271,4,0,0,"technical","low","0"
"201917670",0.82,0.51,3,210,2,0,0,"technical","low","0"
"201917672",0.55,0.61,3,209,3,0,0,"technical","low","0"
"201917673",0.73,0.62,5,186,4,0,0,"technical","low","0"
"201917674",0.59,0.68,4,273,2,0,0,"technical","low","0"
"201917675",0.4,0.65,6,172,2,1,0,"technical","low","0"
"201917676",0.56,0.99,3,209,2,0,0,"technical","low","0"
"201917677",0.87,0.57,4,175,2,1,0,"technical","low","0"
"201917678",0.5,0.53,5,239,3,0,0,"technical","medium","0"
"201917679",0.98,0.79,4,231,4,0,0,"support","medium","0"
"201917680",0.71,0.96,4,131,3,0,0,"support","medium","0"
"201917681",0.72,0.89,4,217,3,0,0,"support","medium","0"
"201917682",0.5,0.83,4,242,2,0,0,"support","medium","0"
"201917683",0.89,0.56,3,224,2,0,0,"support","medium","0"
"201917684",0.56,0.68,3,208,3,1,0,"support","medium","0"
"201917685",0.32,0.55,4,167,5,0,0,"support","medium","0"
"201917686",0.96,0.88,5,269,2,0,0,"support","medium","0"
"201917687",0.67,0.92,4,156,2,0,0,"support","medium","0"
"201917688",0.26,0.7,3,238,6,0,0,"support","medium","0"
"201917689",0.51,0.9,5,193,4,0,0,"support","medium","0"
"201917690",0.16,0.78,4,196,5,0,0,"technical","high","0"
"201917691",0.77,0.71,5,233,2,0,0,"technical","low","0"
"201917692",0.67,0.52,2,152,5,0,0,"technical","medium","0"
"201917693",0.36,0.77,4,252,2,0,0,"management","medium","0"
"201917694",0.69,0.82,3,262,5,1,0,"IT","medium","0"
"201917695",0.72,0.76,3,261,4,0,0,"IT","medium","0"
"201917696",0.72,0.81,4,144,2,0,0,"IT","low","0"
"201917698",0.91,0.55,2,234,2,0,0,"IT","low","0"
"201917699",0.96,0.6,4,170,2,1,0,"product_mng","low","0"
"201917700",0.49,0.8,3,238,4,0,0,"product_mng","low","0"
"201917702",0.8,0.87,4,209,3,0,0,"product_mng","low","0"
"201917704",0.18,0.79,4,240,5,0,0,"RandD","low","0"
"201917705",0.94,0.58,5,215,2,0,0,"RandD","low","0"
"201917706",0.44,0.61,3,147,4,0,0,"RandD","low","0"
"201917707",0.96,0.59,2,265,2,0,0,"RandD","low","0"
"201917708",0.55,0.97,4,162,3,0,0,"RandD","low","0"
"201917709",0.99,0.54,4,239,3,0,0,"marketing","low","0"
"201917710",0.75,0.88,3,224,2,0,0,"sales","low","0"
"201917711",0.66,0.78,4,256,3,0,0,"accounting","low","0"
"201917712",0.96,0.57,3,263,3,0,0,"support","low","0"
"201917713",0.6,0.86,6,272,4,0,0,"technical","low","0"
"201917714",0.64,0.78,4,159,4,0,0,"management","medium","0"
"201917715",0.85,0.8,4,219,2,0,0,"marketing","medium","0"
"201917716",0.3,0.53,3,210,6,0,0,"marketing","medium","0"
"201917717",0.74,0.95,4,237,3,1,0,"marketing","medium","0"
"201917718",0.14,0.8,5,226,3,0,0,"sales","medium","0"
"201917719",0.93,0.76,3,212,3,0,0,"sales","medium","0"
"201917721",0.58,0.63,4,171,3,0,0,"sales","medium","0"
"201917722",0.59,0.6,3,149,4,0,0,"sales","medium","0"
"201917723",0.2,0.9,5,228,6,0,0,"sales","medium","0"
"201917724",1,0.84,3,215,2,0,0,"sales","medium","0"
"201917725",0.51,0.51,3,272,3,0,0,"sales","medium","0"
"201917726",0.16,0.72,4,192,6,0,0,"sales","high","0"
"201917728",0.61,0.47,2,149,3,0,0,"sales","medium","0"
"201917729",0.73,0.51,3,244,2,0,0,"sales","medium","0"
"201917730",0.52,0.85,4,193,3,0,0,"sales","medium","0"
"201917733",0.39,0.68,2,137,3,1,0,"sales","low","0"
"201917734",0.92,0.8,3,211,4,0,0,"sales","low","0"
"201917735",0.34,0.78,5,137,4,0,0,"sales","low","0"
"201917736",0.94,0.51,4,229,2,1,0,"sales","low","0"
"201917737",0.82,0.65,4,168,3,0,0,"accounting","low","0"
"201917738",0.26,0.69,4,180,3,1,0,"accounting","low","0"
"201917739",0.78,0.53,4,177,2,0,0,"accounting","low","0"
"201917740",0.61,0.95,4,191,2,0,0,"hr","low","0"
"201917741",0.5,0.53,3,191,2,1,0,"hr","low","0"
"201917742",0.52,0.96,4,125,3,0,0,"hr","low","0"
"201917743",0.89,0.79,4,152,3,0,0,"hr","low","0"
"201917744",0.85,0.52,4,174,2,0,0,"technical","low","0"
"201917745",0.62,0.86,4,135,3,0,0,"technical","low","0"
"201917746",0.38,0.67,2,117,3,0,0,"technical","low","0"
"201917747",0.55,0.49,2,180,5,1,0,"technical","low","0"
"201917748",0.83,0.84,4,146,3,0,0,"technical","low","0"
"201917749",0.62,0.65,3,249,3,0,0,"technical","low","0"
"201917750",0.6,0.54,3,136,3,1,0,"technical","low","0"
"201917751",0.62,0.5,4,198,3,1,0,"technical","low","0"
"201917752",0.23,0.88,5,201,3,0,0,"technical","low","0"
"201917753",0.13,0.74,6,132,4,1,0,"technical","medium","0"
"201917754",0.96,0.63,4,142,4,0,0,"technical","medium","0"
"201917755",0.5,0.74,5,256,3,1,0,"support","medium","0"
"201917756",0.66,0.72,3,135,2,0,0,"support","medium","0"
"201917757",0.61,0.72,4,209,2,0,0,"support","medium","0"
"201917758",0.45,0.48,5,287,5,0,0,"support","medium","0"
"201917759",0.5,0.95,4,222,3,1,0,"support","medium","0"
"201917760",0.75,0.82,3,227,2,0,0,"support","medium","0"
"201917761",0.88,0.5,4,162,2,0,0,"support","medium","0"
"201917762",0.49,0.79,5,206,2,0,0,"support","medium","0"
"201917763",0.82,0.87,5,273,6,0,0,"support","medium","0"
"201917765",0.4,0.85,5,99,2,1,0,"support","high","0"
"201917766",0.36,0.61,4,166,4,0,0,"technical","low","0"
"201917767",0.8,0.99,5,187,3,1,0,"technical","medium","0"
"201917769",0.54,0.45,4,137,3,1,0,"management","medium","0"
"201917771",0.64,0.49,5,188,2,0,0,"IT","low","0"
"201917772",0.12,0.39,5,161,4,0,0,"IT","low","0"
"201917773",0.6,0.7,4,145,6,0,0,"IT","low","0"
"201917774",0.36,0.62,4,111,6,0,0,"IT","low","0"
"201917775",0.63,0.76,3,176,2,0,0,"product_mng","low","0"
"201917776",0.67,0.94,2,192,3,0,0,"product_mng","low","0"
"201917777",0.83,0.9,3,179,2,1,0,"product_mng","low","0"
"201917778",0.48,0.9,4,224,3,0,0,"product_mng","low","0"
"201917782",0.89,0.84,5,168,2,0,0,"RandD","low","0"
"201917784",0.88,0.92,3,179,3,0,0,"RandD","low","0"
"201917785",0.64,0.85,3,250,3,0,0,"marketing","low","0"
"201917786",0.65,0.74,4,237,3,1,0,"sales","low","0"
"201917787",0.65,0.81,4,192,3,0,0,"accounting","low","0"
"201917788",0.54,0.97,4,258,3,0,0,"support","low","0"
"201917789",0.69,0.76,4,257,4,0,0,"technical","low","0"
"201917790",0.77,0.78,2,271,3,0,0,"management","low","0"
"201917791",0.28,0.66,3,184,2,0,0,"marketing","low","0"
"201917792",0.33,0.4,6,214,6,0,0,"marketing","medium","0"
"201917793",0.83,0.68,4,198,3,0,0,"marketing","medium","0"
"201917794",0.89,0.73,3,274,2,0,0,"sales","medium","0"
"201917795",0.76,0.6,5,279,2,0,0,"sales","medium","0"
"201917796",0.83,0.64,5,272,2,0,0,"sales","medium","0"
"201917797",0.57,0.85,4,152,3,0,0,"sales","medium","0"
"201917798",0.61,0.89,2,287,4,0,0,"sales","medium","0"
"201917799",0.96,0.89,2,239,6,1,0,"sales","medium","0"
"201917800",0.17,0.5,4,274,6,0,0,"sales","medium","0"
"201917801",0.61,0.6,4,121,2,0,0,"sales","medium","0"
"201917802",0.73,0.74,5,199,2,0,0,"sales","medium","0"
"201917803",0.3,0.39,3,175,3,0,0,"sales","medium","0"
"201917805",0.65,0.75,3,194,4,1,0,"sales","low","0"
"201917806",0.17,0.45,2,119,3,0,0,"sales","medium","0"
"201917808",0.7,0.78,5,264,2,0,0,"sales","medium","0"
"201917810",0.43,0.44,5,213,3,0,0,"sales","low","0"
"201917811",0.84,0.65,3,269,2,0,0,"sales","low","0"
"201917813",0.89,0.76,4,133,2,0,0,"accounting","low","0"
"201917814",0.69,0.75,5,201,3,0,0,"accounting","low","0"
"201917815",0.18,0.99,4,160,5,0,0,"accounting","low","0"
"201917816",0.98,0.69,3,274,3,0,0,"hr","low","0"
"201917817",0.3,0.88,5,245,4,0,0,"hr","low","0"
"201917818",0.51,0.53,3,237,3,0,0,"hr","medium","0"
"201917819",0.76,0.9,3,279,6,0,0,"hr","medium","0"
"201917821",0.12,0.84,4,218,6,0,0,"technical","medium","0"
"201917822",0.42,0.41,5,240,2,0,0,"technical","medium","0"
"201917823",0.69,0.76,3,153,3,0,0,"technical","medium","0"
"201917824",0.63,0.96,3,144,2,0,0,"technical","medium","0"
"201917825",0.66,0.62,2,159,3,1,0,"technical","medium","0"
"201917826",0.5,0.5,3,237,2,0,0,"technical","medium","0"
"201917827",0.67,0.82,5,148,2,1,0,"technical","medium","0"
"201917829",0.75,0.78,2,264,3,1,0,"technical","medium","0"
"201917830",0.88,0.89,5,189,2,0,0,"technical","medium","0"
"201917831",0.99,0.75,3,243,3,0,0,"support","medium","0"
"201917832",0.44,0.42,2,199,2,0,0,"support","medium","0"
"201917833",0.65,0.78,4,205,2,0,0,"support","medium","0"
"201917834",0.88,0.63,3,184,4,0,0,"support","medium","0"
"201917835",0.58,0.79,2,274,4,0,0,"support","medium","0"
"201917836",0.99,0.9,4,181,3,0,0,"support","medium","0"
"201917837",0.76,0.71,3,205,2,0,0,"support","medium","0"
"201917838",0.14,0.98,5,172,5,0,0,"support","medium","0"
"201917839",0.57,0.86,3,164,2,0,0,"support","medium","0"
"201917840",0.52,0.82,3,138,2,1,0,"support","medium","0"
"201917841",0.71,0.55,5,262,3,0,0,"support","medium","0"
"201917843",0.49,0.52,3,225,2,0,0,"technical","high","0"
"201917844",0.59,0.5,3,199,2,0,0,"technical","high","0"
"201917845",0.24,0.65,6,210,5,0,0,"management","high","0"
"201917847",0.73,0.62,5,134,3,0,0,"IT","high","0"
"201917849",0.94,0.73,5,142,2,1,0,"IT","high","0"
"201917850",0.86,0.53,3,213,3,0,0,"IT","high","0"
"201917851",0.97,0.88,4,139,2,0,0,"product_mng","high","0"
"201917852",0.49,0.54,3,145,3,0,0,"product_mng","high","0"
"201917853",0.82,0.48,4,149,6,0,0,"product_mng","high","0"
"201917854",0.86,0.64,4,147,2,1,0,"product_mng","high","0"
"201917855",0.3,0.39,3,193,3,1,0,"IT","low","0"
"201917856",0.7,0.38,4,270,2,0,0,"RandD","low","0"
"201917857",0.8,0.78,5,266,3,0,0,"RandD","low","0"
"201917858",0.36,0.63,2,278,4,0,0,"RandD","low","0"
"201917859",0.4,0.61,3,165,2,0,0,"RandD","low","0"
"201917860",0.8,0.58,4,175,2,0,0,"RandD","low","0"
"201917863",0.68,1,3,205,4,0,0,"accounting","low","0"
"201917864",1,0.59,3,253,3,0,0,"support","low","0"
"201917867",0.69,0.6,3,139,2,0,0,"marketing","low","0"
"201917868",0.57,0.52,4,252,2,0,0,"marketing","low","0"
"201917869",0.33,0.72,2,173,2,0,0,"marketing","low","0"
"201917871",0.5,0.63,3,160,2,0,0,"sales","medium","0"
"201917873",0.13,0.52,6,188,3,0,0,"sales","medium","0"
"201917874",0.18,0.73,4,219,5,0,0,"sales","medium","0"
"201917875",0.86,0.64,4,263,3,0,0,"sales","medium","0"
"201917876",0.86,0.59,4,165,3,0,0,"sales","medium","0"
"201917877",0.16,0.76,6,218,6,0,0,"sales","medium","0"
"201917878",0.43,0.46,2,239,3,1,0,"sales","medium","0"
"201917879",0.79,0.63,3,212,2,1,0,"sales","medium","0"
"201917880",0.51,0.67,4,133,3,0,0,"sales","medium","0"
"201917881",0.83,0.55,5,250,3,1,0,"sales","medium","0"
"201917882",0.61,0.45,3,114,3,0,0,"sales","high","0"
"201917883",0.65,0.57,3,168,2,0,0,"sales","high","0"
"201917884",0.95,0.83,4,252,2,0,0,"sales","high","0"
"201917885",0.63,0.64,5,189,4,0,0,"sales","high","0"
"201917886",0.72,0.6,3,265,2,1,0,"sales","high","0"
"201917887",0.8,0.57,3,176,3,0,0,"sales","high","0"
"201917888",0.7,0.57,4,150,4,0,0,"sales","high","0"
"201917889",0.45,0.79,5,97,6,1,0,"accounting","high","0"
"201917890",0.64,0.85,4,265,2,0,0,"accounting","low","0"
"201917892",0.57,0.76,4,164,2,0,0,"hr","low","0"
"201917893",0.35,0.56,4,142,2,0,0,"hr","low","0"
"201917894",0.75,0.81,2,247,4,0,0,"hr","low","0"
"201917895",0.7,0.92,5,182,3,0,0,"hr","low","0"
"201917896",0.7,0.47,2,238,3,0,0,"technical","low","0"
"201917897",0.61,0.62,3,191,3,0,0,"technical","low","0"
"201917899",0.97,0.77,4,208,2,0,0,"technical","medium","0"
"201917900",0.51,0.76,3,256,2,0,0,"technical","medium","0"
"201917901",0.56,0.71,5,243,3,0,0,"technical","medium","0"
"201917902",0.87,0.55,3,233,3,0,0,"technical","medium","0"
"201917903",0.64,0.78,5,200,3,0,0,"technical","medium","0"
"201917904",0.6,0.85,2,226,2,1,0,"technical","medium","0"
"201917905",0.9,0.76,2,150,2,0,0,"technical","medium","0"
"201917906",0.54,0.62,2,141,2,0,0,"technical","medium","0"
"201917907",0.23,0.8,5,139,3,0,0,"support","medium","0"
"201917908",0.8,0.81,3,199,4,1,0,"support","medium","0"
"201917909",0.23,0.78,4,154,6,1,0,"support","medium","0"
"201917912",0.67,0.8,4,137,2,0,0,"support","medium","0"
"201917913",0.46,0.6,4,119,5,0,0,"support","medium","0"
"201917914",0.84,0.98,4,134,5,1,0,"support","medium","0"
"201917915",0.92,0.79,3,243,4,0,0,"support","medium","0"
"201917916",0.75,0.93,5,210,3,0,0,"support","medium","0"
"201917917",0.7,0.57,4,265,2,0,0,"support","medium","0"
"201917918",0.7,0.75,4,204,3,0,0,"technical","medium","0"
"201917920",0.8,1,3,177,2,0,0,"technical","medium","0"
"201917921",0.5,0.65,5,285,6,0,0,"management","high","0"
"201917924",0.98,0.87,5,151,6,0,0,"IT","medium","0"
"201917925",0.64,0.96,3,109,4,0,0,"IT","medium","0"
"201917926",0.58,0.53,4,192,4,0,0,"IT","medium","0"
"201917927",0.66,0.89,4,139,3,0,0,"product_mng","medium","0"
"201917928",0.76,0.98,4,191,2,0,0,"product_mng","medium","0"
"201917929",0.32,0.42,6,114,3,0,0,"product_mng","medium","0"
"201917930",0.49,0.87,3,212,2,0,0,"product_mng","medium","0"
"201917931",0.81,0.51,3,162,2,0,0,"IT","medium","0"
"201917932",0.42,0.48,5,191,5,0,0,"RandD","medium","0"
"201917933",0.17,0.85,3,234,3,0,0,"RandD","low","0"
"201917934",0.49,0.59,4,265,3,0,0,"RandD","low","0"
"201917935",0.34,0.69,6,283,2,0,0,"RandD","low","0"
"201917936",0.86,0.81,3,232,4,0,0,"RandD","low","0"
"201917938",0.49,0.99,4,258,3,1,0,"sales","low","0"
"201917939",0.49,0.63,3,175,2,0,0,"accounting","low","0"
"201917940",0.51,0.59,3,238,3,0,0,"support","high","0"
"201917941",0.64,0.52,3,166,3,0,0,"technical","low","0"
"201917942",0.62,0.85,4,225,2,0,0,"management","high","0"
"201917944",0.95,0.57,2,263,3,0,0,"marketing","low","0"
"201917945",0.88,0.66,4,218,4,1,0,"marketing","low","0"
"201917946",0.87,0.68,5,236,4,0,0,"sales","high","0"
"201917947",0.73,0.68,5,133,2,0,0,"sales","low","0"
"201917948",0.98,0.73,2,237,3,0,0,"sales","medium","0"
"201917949",0.77,0.48,3,204,6,0,0,"sales","high","0"
"201917950",0.76,0.99,3,166,3,0,0,"sales","medium","0"
"201917951",0.21,0.93,4,189,2,1,0,"sales","medium","0"
"201917952",0.72,0.63,4,251,3,0,0,"sales","medium","0"
"201917953",0.41,0.56,2,121,2,0,0,"sales","medium","0"
"201917954",0.9,0.56,3,149,2,0,0,"sales","high","0"
"201917955",0.96,0.9,5,198,2,0,0,"sales","medium","0"
"201917956",0.61,0.48,4,163,3,0,0,"sales","medium","0"
"201917957",0.6,0.8,4,222,2,0,0,"sales","medium","0"
"201917960",0.32,0.69,6,192,3,0,0,"sales","high","0"
"201917961",0.85,0.59,5,236,3,0,0,"sales","low","0"
"201917962",0.9,0.62,5,225,2,0,0,"sales","medium","0"
"201917963",0.74,0.54,4,167,2,0,0,"sales","medium","0"
"201917964",0.21,0.76,6,219,4,1,0,"sales","medium","0"
"201917965",0.91,0.61,3,255,3,0,0,"accounting","medium","0"
"201917966",0.9,0.66,5,137,2,0,0,"accounting","low","0"
"201917967",0.74,0.99,4,193,3,0,0,"accounting","low","0"
"201917968",0.76,0.75,3,239,2,0,0,"hr","low","0"
"201917969",0.45,0.61,5,179,5,0,0,"hr","low","0"
"201917970",0.73,0.63,3,205,2,1,0,"hr","low","0"
"201917971",0.6,0.73,3,140,5,1,0,"hr","low","0"
"201917972",0.8,0.77,5,256,2,0,0,"technical","low","0"
"201917973",0.53,0.7,4,243,3,0,0,"technical","low","0"
"201917974",0.97,0.63,5,163,3,0,0,"technical","low","0"
"201917975",0.64,0.99,3,167,2,0,0,"technical","low","0"
"201917977",0.6,0.57,5,145,3,1,0,"technical","low","0"
"201917978",1,0.6,4,265,4,0,0,"technical","low","0"
"201917980",0.53,0.45,5,140,5,0,0,"technical","low","0"
"201917981",0.63,0.58,4,236,2,0,0,"technical","high","0"
"201917982",0.57,0.89,4,255,3,1,0,"technical","low","0"
"201917983",0.79,0.45,5,131,6,0,0,"support","low","0"
"201917984",0.68,0.92,4,209,6,0,0,"support","low","0"
"201917985",0.56,0.61,3,250,2,0,0,"support","high","0"
"201917986",0.48,0.51,3,201,2,1,0,"support","low","0"
"201917988",0.34,0.76,6,237,5,0,0,"support","high","0"
"201917989",0.98,0.87,3,239,4,0,0,"support","medium","0"
"201917990",0.36,0.45,2,135,3,1,0,"support","high","0"
"201917991",0.6,0.58,2,182,2,0,0,"support","medium","0"
"201917992",0.24,0.54,6,193,4,0,0,"support","medium","0"
"201917993",0.67,0.72,4,192,3,1,0,"support","medium","0"
"201917994",0.17,0.6,5,144,6,0,0,"technical","medium","0"
"201917996",0.7,0.85,3,161,2,0,0,"technical","medium","0"
"201917997",0.73,0.62,3,171,3,0,0,"management","medium","0"
"201917998",0.61,0.86,4,153,5,0,0,"IT","medium","0"
"201917999",0.95,0.96,4,161,2,0,0,"IT","high","0"
"201918000",0.85,0.55,3,226,4,0,0,"IT","low","0"
"201918002",0.84,0.66,4,204,3,0,0,"IT","medium","0"
"201918003",0.57,0.47,2,158,2,0,0,"product_mng","medium","0"
"201918004",0.69,0.69,3,236,4,0,0,"product_mng","medium","0"
"201918005",0.57,0.68,4,191,3,0,0,"product_mng","medium","0"
"201918006",0.52,0.59,6,104,4,0,0,"product_mng","medium","0"
"201918007",0.56,0.55,3,245,2,0,0,"IT","medium","0"
"201918009",0.98,0.75,5,168,4,1,0,"RandD","medium","0"
"201918011",0.35,0.67,2,116,3,0,0,"RandD","low","0"
"201918013",0.79,0.9,5,184,3,0,0,"marketing","low","0"
"201918014",0.86,0.53,4,155,3,0,0,"marketing","high","0"
"201918016",0.83,0.64,3,242,3,0,0,"accounting","low","0"
"201918017",0.8,0.64,5,204,2,0,0,"support","low","0"
"201918018",0.64,0.69,4,232,3,0,0,"technical","high","0"
"201918019",0.72,0.59,4,245,2,0,0,"management","low","0"
"201918020",0.67,0.61,3,251,2,0,0,"marketing","low","0"
"201918021",0.75,0.7,4,179,2,0,0,"marketing","low","0"
"201918022",0.65,0.95,4,153,2,0,0,"marketing","low","0"
"201918023",0.98,0.98,5,210,6,0,0,"sales","low","0"
"201918024",0.68,0.8,2,257,2,1,0,"sales","low","0"
"201918025",0.52,0.37,3,137,4,0,0,"sales","low","0"
"201918026",0.68,0.93,4,179,2,0,0,"sales","medium","0"
"201918027",0.92,0.74,4,213,3,0,0,"sales","medium","0"
"201918028",0.86,0.79,3,106,6,1,0,"sales","medium","0"
"201918029",0.5,0.99,4,272,2,0,0,"sales","medium","0"
"201918031",0.76,0.97,5,172,3,0,0,"sales","medium","0"
"201918032",0.66,0.95,4,224,2,0,0,"sales","medium","0"
"201918033",0.58,0.71,3,230,3,1,0,"sales","medium","0"
"201918034",0.55,0.97,4,222,4,0,0,"sales","medium","0"
"201918036",0.75,0.71,4,205,3,0,0,"sales","medium","0"
"201918038",0.14,0.54,5,275,4,1,0,"sales","high","0"
"201918039",0.86,0.57,4,183,3,0,0,"sales","low","0"
"201918040",0.56,0.84,4,143,4,0,0,"sales","medium","0"
"201918041",0.54,0.63,5,259,2,0,0,"sales","medium","0"
"201918042",0.36,0.8,5,186,4,0,0,"accounting","medium","0"
"201918043",0.82,0.59,3,155,3,0,0,"accounting","medium","0"
"201918044",0.49,0.42,2,266,3,0,0,"accounting","low","0"
"201918045",0.77,0.97,3,215,2,0,0,"hr","low","0"
"201918046",0.64,0.83,4,179,3,0,0,"hr","low","0"
"201918047",0.93,0.53,3,217,3,0,0,"hr","low","0"
"201918048",0.96,0.94,5,235,3,0,0,"hr","low","0"
"201918049",0.6,0.97,3,164,2,0,0,"technical","low","0"
"201918050",0.58,0.55,3,178,5,0,0,"technical","low","0"
"201918051",0.52,0.49,5,170,3,0,0,"technical","low","0"
"201918052",0.74,0.79,5,241,3,0,0,"technical","low","0"
"201918053",0.64,0.99,4,222,2,0,0,"technical","low","0"
"201918054",0.93,0.59,3,233,3,0,0,"technical","low","0"
"201918055",0.76,0.49,5,243,3,0,0,"technical","low","0"
"201918056",0.5,0.54,4,175,2,0,0,"technical","low","0"
"201918057",0.79,0.55,4,266,3,0,0,"technical","low","0"
"201918058",0.97,0.95,5,201,2,0,0,"technical","low","0"
"201918059",0.6,0.49,5,259,4,0,0,"technical","low","0"
"201918060",0.84,0.73,5,105,5,0,0,"support","low","0"
"201918061",0.75,0.99,5,189,3,0,0,"support","low","0"
"201918062",0.24,0.91,4,232,2,0,0,"support","low","0"
"201918065",0.5,0.88,4,147,3,0,0,"support","medium","0"
"201918066",0.66,0.36,3,256,6,0,0,"support","medium","0"
"201918067",0.97,0.77,3,206,4,0,0,"support","medium","0"
"201918068",0.61,0.5,4,175,3,0,0,"support","medium","0"
"201918069",0.77,0.49,4,274,2,1,0,"support","medium","0"
"201918070",0.74,0.64,3,229,3,0,0,"support","medium","0"
"201918072",0.78,0.99,2,188,2,0,0,"technical","medium","0"
"201918073",0.56,0.57,3,205,3,0,0,"technical","medium","0"
"201918074",0.82,0.63,3,246,3,0,0,"management","medium","0"
"201918075",0.26,0.98,5,161,5,0,0,"IT","medium","0"
"201918076",0.69,0.85,5,246,3,0,0,"IT","medium","0"
"201918077",0.78,0.83,4,158,3,0,0,"IT","high","0"
"201918078",0.67,0.86,3,175,3,0,0,"IT","low","0"
"201918079",0.77,0.91,5,268,3,1,0,"IT","medium","0"
"201918080",0.8,0.63,4,211,2,0,0,"product_mng","medium","0"
"201918081",0.51,0.51,3,274,2,0,0,"product_mng","medium","0"
"201918082",0.77,0.52,4,241,3,0,0,"product_mng","medium","0"
"201918083",0.65,0.71,3,170,2,0,0,"product_mng","low","0"
"201918084",0.58,0.53,3,287,5,0,0,"IT","low","0"
"201918085",0.67,0.39,2,235,6,0,0,"RandD","low","0"
"201918086",0.33,0.39,3,98,3,1,0,"RandD","low","0"
"201918087",0.78,0.66,6,105,5,1,0,"RandD","low","0"
"201918088",0.58,0.83,3,226,3,0,0,"RandD","low","0"
"201918089",0.63,0.59,4,171,4,0,0,"RandD","low","0"
"201918090",0.63,0.51,4,153,4,0,0,"RandD","low","0"
"201918091",0.59,0.55,3,183,4,0,0,"marketing","low","0"
"201918092",0.6,0.9,5,139,3,0,0,"sales","low","0"
"201918093",0.93,0.9,5,210,3,0,0,"accounting","low","0"
"201918094",0.78,0.77,2,177,4,0,0,"support","low","0"
"201918095",0.65,0.6,3,148,2,0,0,"technical","low","0"
"201918096",1,0.61,4,198,2,0,0,"management","low","0"
"201918099",0.98,0.69,2,204,4,0,0,"marketing","low","0"
"201918100",0.34,0.59,2,164,2,0,0,"sales","low","0"
"201918101",0.71,0.53,5,162,2,0,0,"sales","low","0"
"201918102",0.64,0.64,3,180,2,1,0,"sales","low","0"
"201918103",0.71,0.93,2,199,2,0,0,"sales","low","0"
"201918105",0.87,0.96,4,151,3,1,0,"sales","medium","0"
"201918106",0.58,0.85,4,162,3,0,0,"sales","medium","0"
"201918108",0.72,0.86,3,231,3,1,0,"sales","medium","0"
"201918109",0.67,0.83,5,269,2,0,0,"sales","medium","0"
"201918110",0.53,0.97,4,249,3,0,0,"sales","medium","0"
"201918111",0.78,0.61,3,148,2,0,0,"sales","medium","0"
"201918113",1,0.88,4,240,4,0,0,"sales","medium","0"
"201918114",0.75,0.75,5,229,2,1,0,"sales","medium","0"
"201918115",0.29,0.66,3,256,2,1,0,"sales","medium","0"
"201918116",0.37,0.7,2,188,2,0,0,"sales","high","0"
"201918117",0.78,0.5,3,167,2,0,0,"sales","low","0"
"201918118",0.24,0.64,5,190,4,0,0,"sales","medium","0"
"201918119",0.49,0.7,4,168,3,0,0,"accounting","medium","0"
"201918120",0.18,0.64,6,154,5,0,0,"accounting","medium","0"
"201918121",0.76,0.85,4,135,3,0,0,"accounting","medium","0"
"201918122",0.5,0.97,4,217,3,0,0,"hr","low","0"
"201918123",0.82,0.94,3,253,2,0,0,"hr","low","0"
"201918124",0.97,0.94,3,180,3,0,0,"hr","low","0"
"201918126",0.98,0.64,4,134,3,1,0,"technical","low","0"
"201918127",0.76,0.73,3,192,2,0,0,"technical","low","0"
"201918128",0.72,0.88,3,224,3,0,0,"technical","low","0"
"201918129",0.96,0.91,3,260,5,0,0,"technical","low","0"
"201918130",0.62,0.78,3,178,3,1,0,"technical","low","0"
"201918131",0.25,0.98,4,166,5,1,0,"technical","low","0"
"201918132",0.82,0.56,5,180,3,0,0,"technical","low","0"
"201918134",0.94,0.73,3,154,3,0,0,"technical","low","0"
"201918135",0.72,0.88,3,236,3,0,0,"technical","low","0"
"201918136",0.53,0.78,5,198,3,0,0,"technical","low","0"
"201918137",0.67,0.83,3,148,3,0,0,"support","low","0"
"201918138",0.99,0.52,4,205,2,0,0,"support","low","0"
"201918139",0.64,0.53,4,133,3,0,0,"support","low","0"
"201918140",0.61,0.57,4,160,3,1,0,"support","low","0"
"201918141",0.89,0.85,4,201,2,1,0,"support","low","0"
"201918142",0.61,0.7,5,157,4,0,0,"support","low","0"
"201918143",0.9,0.74,3,260,2,0,0,"support","medium","0"
"201918144",0.96,0.51,5,152,3,0,0,"support","medium","0"
"201918145",0.62,0.55,4,218,3,0,0,"support","medium","0"
"201918146",0.89,0.57,3,252,2,0,0,"support","medium","0"
"201918148",0.66,0.99,3,183,2,0,0,"technical","medium","0"
"201918149",0.96,0.6,5,269,2,0,0,"technical","medium","0"
"201918151",0.75,0.98,4,170,4,0,0,"management","medium","0"
"201918153",0.93,0.69,3,138,2,0,0,"IT","medium","0"
"201918154",0.44,0.54,3,115,3,0,0,"IT","medium","0"
"201918155",0.9,0.67,3,165,2,0,0,"IT","high","0"
"201918156",0.75,0.81,3,214,3,0,0,"IT","low","0"
"201918157",0.45,0.75,2,246,2,0,0,"product_mng","medium","0"
"201918158",0.42,0.6,2,188,3,0,0,"product_mng","medium","0"
