ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,department,salary,left
201916450,0.88,0.99,3,190,5,0,0,technical,high,0
201916459,0.67,0.76,5,181,3,0,0,support,high,0
201916461,0.81,0.73,4,186,3,0,0,support,low,0
201916467,0.39,0.57,2,132,3,0,0,support,low,0
201916471,0.14,0.72,6,100,5,0,0,management,low,0
201916472,0.6,0.82,4,134,2,0,0,IT,low,0
201916473,0.14,0.98,6,221,5,0,0,IT,low,0
201916476,1.0,0.49,4,227,3,1,0,IT,medium,0
201916490,0.72,0.84,4,250,3,0,0,support,high,0
201916501,0.4,0.87,5,250,4,0,0,sales,low,0
201916502,0.38,0.79,5,176,3,0,0,sales,low,0
201916507,0.94,0.99,3,207,2,0,0,sales,medium,0
201916509,0.82,0.7,3,149,2,0,0,sales,medium,0
201916520,0.91,0.76,3,159,3,0,0,hr,medium,0
201916528,0.93,0.86,4,145,3,0,0,technical,medium,0
201916541,0.95,0.75,5,235,3,1,0,support,low,0
201916547,0.85,0.65,3,187,2,0,0,management,high,0
201916551,0.73,0.67,4,153,3,0,0,IT,high,0
201916555,0.66,0.9,3,176,2,1,0,product_mng,medium,0
201916559,0.66,0.84,3,211,4,0,0,RandD,high,0
201916575,0.73,0.55,4,267,3,0,0,sales,low,0
201916580,0.72,0.63,4,207,3,0,0,sales,low,0
201916584,0.79,0.94,3,204,2,1,0,sales,low,0
201916589,0.47,0.71,2,241,4,0,0,sales,low,0
201916594,0.8,0.98,3,161,3,0,0,hr,medium,0
201916605,0.19,0.85,6,116,3,0,0,technical,low,0
201916608,0.68,0.89,4,227,3,0,0,technical,medium,0
201916616,0.52,0.98,4,272,2,0,0,support,low,0
201916622,0.92,0.83,5,270,3,0,0,technical,low,0
201916625,0.95,0.73,4,238,3,1,0,IT,low,0
201916646,0.73,0.94,4,213,3,1,0,marketing,medium,0
201916647,0.49,0.56,5,202,2,0,0,marketing,medium,0
201916651,0.24,0.83,3,208,5,0,0,sales,low,0
201916657,0.22,0.92,6,220,4,1,0,sales,low,0
201916667,0.88,0.57,4,185,2,0,0,sales,low,0
201916675,0.65,0.54,4,260,3,0,0,technical,medium,0
201916677,0.52,0.53,5,182,2,0,0,technical,medium,0
201916686,0.83,0.86,4,139,3,0,0,support,medium,0
201916690,0.83,0.94,3,160,3,0,0,support,low,0
201916692,0.14,0.72,4,254,4,0,0,support,low,0
201916693,0.8,0.38,3,215,6,0,0,support,low,0
201916697,0.77,0.9,4,163,3,0,0,technical,low,0
201916704,0.87,0.74,5,248,2,0,0,IT,low,0
201916711,0.49,0.91,5,231,3,0,0,RandD,medium,0
201916713,0.89,0.52,3,190,3,0,0,RandD,medium,0
201916716,0.68,0.67,3,228,2,0,0,RandD,medium,0
201916721,0.57,0.49,3,159,4,1,0,technical,high,0
201916729,0.49,0.51,2,182,3,0,0,sales,low,0
201916733,0.91,0.71,5,156,3,0,0,sales,low,0
201916738,0.83,0.36,4,242,3,0,0,sales,low,0
201916743,0.35,0.64,4,147,2,0,0,sales,low,0
201916753,0.83,0.86,3,273,3,0,0,technical,medium,0
201916757,0.89,0.5,4,238,3,0,0,technical,medium,0
201916761,0.94,0.6,5,278,2,0,0,technical,low,0
201916762,0.56,0.97,3,270,3,1,0,technical,medium,0
201916768,0.73,0.95,3,149,2,0,0,support,low,0
201916769,0.31,0.75,4,220,3,0,0,support,low,0
201916771,0.55,0.91,3,179,3,1,0,support,low,0
201916773,0.54,0.54,3,196,3,0,0,support,low,0
201916809,0.72,0.99,4,156,2,1,0,sales,low,0
201916830,0.68,0.51,5,158,3,0,0,technical,medium,0
201916839,0.88,0.5,3,170,3,0,0,technical,medium,0
201916844,0.55,0.66,3,134,3,0,0,support,low,0
201916849,0.84,0.91,4,207,3,0,0,support,low,0
201916851,0.95,0.49,3,188,3,0,0,technical,low,0
201916857,0.99,0.64,3,174,4,0,0,IT,low,0
201916877,0.79,0.84,4,144,2,1,0,marketing,medium,0
201916880,0.4,1.0,6,206,2,0,0,sales,low,0
201916883,0.76,0.52,4,259,2,0,0,sales,low,0
201916884,0.8,0.8,3,271,4,0,0,sales,low,0
201916885,0.95,0.38,2,103,3,0,0,sales,low,0
201916886,0.88,0.76,4,159,4,1,0,sales,low,0
201916887,0.92,0.85,4,184,3,0,0,sales,low,0
201916894,0.86,0.94,3,212,3,0,0,sales,medium,0
201916895,0.49,0.99,5,262,2,1,0,sales,medium,0
201916903,0.88,0.88,3,220,4,0,0,hr,medium,0
201916913,0.92,0.67,4,241,3,0,0,technical,high,0
201916919,0.69,0.86,4,214,2,0,0,support,high,0
201916934,0.87,0.97,4,160,3,0,0,IT,low,0
201916948,0.64,0.75,4,172,4,0,0,marketing,medium,0
201916949,0.81,0.83,3,177,2,0,0,sales,medium,0
201916955,0.59,0.55,4,138,2,0,0,marketing,high,0
201916957,0.79,0.75,4,168,3,0,0,sales,high,0
201916958,0.96,0.37,3,111,2,0,0,sales,high,0
201916962,0.65,0.53,4,160,3,0,0,sales,low,0
201916979,0.8,0.74,3,159,2,0,0,hr,medium,0
201916981,0.66,0.98,4,225,2,1,0,hr,medium,0
201916985,0.87,0.94,3,217,3,0,0,technical,medium,0
201916988,0.85,0.89,4,177,3,0,0,technical,medium,0
201916989,0.61,0.97,4,256,4,0,0,technical,medium,0
201916996,0.18,0.46,5,202,4,0,0,support,medium,0
201916999,0.54,0.77,3,185,3,0,0,support,medium,0
201917001,0.56,0.76,3,207,2,0,0,support,medium,0
201917015,0.21,0.62,4,247,3,1,0,product_mng,low,0
201917019,0.89,0.64,3,184,5,0,0,RandD,high,0
201917023,0.85,0.99,3,201,3,0,0,RandD,medium,0
201917027,0.78,0.89,3,211,3,0,0,support,medium,0
201917029,0.42,0.74,5,256,6,0,0,management,medium,0
201917033,0.6,0.52,4,190,3,0,0,sales,medium,0
201917047,0.43,0.86,5,125,3,1,0,sales,low,0
201917050,0.67,0.52,3,273,3,0,0,sales,low,0
201917054,0.59,0.41,4,139,3,0,0,accounting,low,0
201917056,0.49,0.83,3,168,4,1,0,hr,low,0
201917057,0.91,1.0,6,242,3,1,0,hr,medium,0
201917072,0.57,0.73,3,129,3,0,0,support,medium,0
201917074,0.55,0.91,3,243,4,0,0,support,medium,0
201917097,0.84,0.83,4,222,3,0,0,RandD,medium,0
201917103,0.66,0.49,4,194,5,0,0,accounting,medium,0
201917108,0.99,0.79,3,271,4,0,0,marketing,high,0
201917119,0.85,0.67,3,267,2,1,0,sales,low,0
201917123,0.78,0.68,5,168,3,0,0,sales,low,0
201917125,0.83,0.78,3,257,2,0,0,sales,low,0
201917127,0.93,0.78,2,188,2,0,0,sales,low,0
201917133,0.35,0.58,3,103,3,0,0,hr,low,0
201917171,0.74,0.6,3,232,3,0,0,IT,low,0
201917175,0.67,0.54,5,157,2,0,0,RandD,medium,0
201917179,0.97,0.97,4,242,2,0,0,accounting,medium,0
201917182,0.46,0.88,5,169,3,0,0,management,medium,0
201917187,0.75,0.61,5,173,4,0,0,sales,low,0
201917189,0.92,0.78,4,212,2,0,0,sales,medium,0
201917192,0.27,0.96,3,255,4,0,0,sales,low,0
201917193,0.66,0.72,5,152,3,1,0,sales,low,0
201917196,0.51,0.58,4,169,2,0,0,sales,low,0
201917197,0.51,0.83,3,133,3,0,0,sales,low,0
201917214,0.72,0.73,5,211,2,0,0,technical,medium,0
201917223,0.69,0.56,3,240,2,0,0,support,medium,0
201917224,0.83,0.98,3,229,6,0,0,support,medium,0
201917225,0.89,0.73,3,169,3,0,0,support,high,0
201917238,0.65,1.0,4,195,3,0,0,IT,low,0
201917240,0.83,0.99,4,184,3,0,0,IT,low,0
201917242,0.96,0.93,6,240,6,0,0,IT,low,0
201917260,0.86,0.91,4,182,2,0,0,marketing,medium,0
201917269,0.95,0.54,4,255,2,0,0,sales,low,0
201917275,0.83,0.91,4,266,3,1,0,sales,low,0
201917288,0.13,0.72,3,244,4,0,0,technical,medium,0
201917307,0.8,0.97,4,259,2,0,0,support,low,0
201917312,0.64,0.89,4,146,3,0,0,technical,low,0
201917325,0.89,0.55,3,260,2,0,0,RandD,low,0
201917329,0.23,0.96,4,242,6,0,0,marketing,medium,0
201917339,0.59,0.76,4,234,3,0,0,sales,high,0
201917342,0.95,0.65,3,155,2,1,0,sales,medium,0
201917344,0.54,0.61,3,152,3,0,0,sales,medium,0
201917353,0.91,1.0,4,125,4,0,0,sales,medium,0
201917354,0.98,0.69,3,152,2,0,0,sales,medium,0
201917357,0.52,0.56,3,225,3,0,0,accounting,medium,0
201917362,0.97,0.95,3,257,2,0,0,hr,medium,0
201917367,0.61,0.59,4,247,2,0,0,technical,medium,0
201917368,0.79,0.78,2,228,2,0,0,technical,medium,0
201917373,0.44,0.69,2,173,2,0,0,technical,medium,0
201917378,0.65,0.77,4,273,2,0,0,support,high,0
201917379,0.44,0.42,3,178,3,0,0,support,high,0
201917385,0.53,0.43,2,139,3,0,0,support,high,0
201917388,0.93,0.71,5,270,2,0,0,technical,high,0
201917396,0.63,0.83,4,243,4,0,0,product_mng,low,0
201917398,0.63,0.64,4,178,3,0,0,product_mng,low,0
201917409,0.69,0.61,4,260,4,0,0,technical,medium,0
201917419,0.99,0.57,4,216,3,0,0,sales,high,0
201917476,0.75,0.57,3,158,2,1,0,RandD,low,0
201917485,0.68,0.88,5,256,2,0,0,technical,medium,0
201917488,0.76,0.5,4,136,3,0,0,marketing,medium,0
201917493,0.15,0.98,2,96,2,0,0,sales,high,0
201917503,0.96,0.61,4,199,3,0,0,sales,low,0
201917510,0.39,0.58,3,152,3,1,0,accounting,low,0
201917530,0.62,0.89,5,243,3,0,0,support,medium,0
201917531,0.55,0.76,4,257,3,0,0,support,medium,0
201917561,0.31,0.62,2,139,3,0,0,technical,medium,0
201917570,0.94,0.79,4,136,2,0,0,sales,medium,0
201917572,0.6,0.58,3,201,3,0,0,sales,medium,0
201917586,0.74,0.9,3,285,3,0,0,accounting,low,0
201917587,0.81,0.87,5,241,3,0,0,accounting,low,0
201917594,0.64,0.56,3,239,3,0,0,technical,low,0
201917597,0.84,0.54,4,179,2,0,0,technical,low,0
201917598,1.0,0.67,3,181,2,0,0,technical,low,0
201917600,0.57,0.67,3,207,2,0,0,technical,medium,0
201917601,0.73,0.99,4,152,4,0,0,technical,medium,0
201917613,1.0,0.99,4,184,4,0,0,support,low,0
201917617,0.71,0.8,5,248,4,0,0,management,medium,0
201917621,0.73,0.65,3,165,3,0,0,IT,low,0
201917624,0.52,0.9,3,133,3,0,0,product_mng,low,0
201917631,0.55,0.89,4,209,3,0,0,RandD,low,0
201917635,0.75,0.9,4,185,3,0,0,accounting,low,0
201917639,0.69,0.36,5,269,6,1,0,marketing,medium,0
201917640,0.58,0.92,3,232,5,0,0,marketing,medium,0
201917654,0.96,0.72,3,195,2,0,0,sales,medium,0
201917655,0.81,0.5,5,205,3,0,0,sales,medium,0
201917664,0.88,0.77,4,224,5,1,0,hr,low,0
201917671,0.67,0.56,4,241,3,0,0,technical,low,0
201917697,0.88,0.95,4,234,3,0,0,IT,low,0
201917701,0.59,0.97,5,242,3,0,0,product_mng,low,0
201917703,0.91,0.67,4,206,3,0,0,IT,low,0
201917720,0.75,0.48,3,250,5,0,0,sales,medium,0
201917727,0.77,0.56,5,226,4,0,0,sales,low,0
201917731,0.13,0.72,4,247,3,0,0,sales,medium,0
201917732,0.73,0.62,3,181,3,0,0,sales,low,0
201917764,0.92,0.65,4,135,3,0,0,support,medium,0
201917768,0.68,0.65,4,134,3,0,0,technical,medium,0
201917770,0.73,0.69,3,175,2,0,0,IT,medium,0
201917779,0.89,0.56,4,241,5,0,0,IT,low,0
201917780,0.71,0.96,3,201,3,0,0,RandD,low,0
201917781,0.31,0.59,4,138,2,0,0,RandD,low,0
201917783,0.38,0.51,2,120,3,0,0,RandD,low,0
201917804,0.42,0.67,2,115,3,0,0,sales,high,0
201917807,0.12,0.82,5,162,4,1,0,sales,medium,0
201917809,0.87,0.88,3,179,2,0,0,sales,medium,0
201917812,0.94,0.55,3,160,3,0,0,sales,low,0
201917820,0.67,0.96,4,207,3,0,0,technical,medium,0
201917828,0.59,0.62,4,205,3,0,0,technical,medium,0
201917842,0.27,0.75,5,264,3,0,0,technical,medium,0
201917846,0.18,0.87,6,226,4,0,0,IT,high,0
201917848,0.78,0.63,6,111,6,0,0,IT,high,0
201917861,0.98,0.73,4,140,4,0,0,marketing,low,0
201917862,0.92,0.67,3,149,3,0,0,sales,low,0
201917865,0.8,0.54,3,222,4,0,0,technical,low,0
201917866,0.85,0.69,4,216,4,0,0,management,low,0
201917870,0.19,0.48,6,178,3,1,0,sales,medium,0
201917872,0.52,0.88,3,261,4,0,0,sales,medium,0
201917891,0.94,0.48,4,260,4,0,0,accounting,low,0
201917898,0.78,0.87,4,178,3,0,0,technical,medium,0
201917910,0.81,0.51,3,247,2,0,0,support,medium,0
201917911,0.35,0.6,5,239,5,0,0,support,medium,0
201917919,0.9,0.81,6,273,5,0,0,technical,medium,0
201917922,0.84,0.72,4,222,2,0,0,IT,low,0
201917923,0.48,0.94,3,185,2,1,0,IT,medium,0
201917937,0.51,0.71,4,208,3,1,0,marketing,low,0
201917943,0.81,0.52,4,221,6,0,0,marketing,high,0
201917958,0.5,0.76,2,107,4,0,0,sales,high,0
201917959,0.79,0.61,4,162,2,0,0,sales,medium,0
201917976,0.92,0.59,4,190,5,0,0,technical,high,0
201917979,0.69,0.63,4,272,2,0,0,technical,low,0
201917987,0.59,0.67,4,271,2,0,0,support,medium,0
201917995,0.57,0.58,3,251,3,0,0,technical,medium,0
201918001,0.72,0.9,3,193,3,0,0,IT,medium,0
201918008,0.75,0.74,3,186,3,1,0,RandD,medium,0
201918010,0.48,0.55,4,262,3,1,0,RandD,high,0
201918012,0.66,0.93,4,187,2,0,0,RandD,low,0
201918015,0.88,1.0,5,190,2,0,0,sales,low,0
201918030,0.35,0.37,4,153,2,0,0,sales,medium,0
201918035,0.9,0.53,3,270,3,0,0,sales,medium,0
201918037,0.9,0.63,4,134,3,1,0,sales,medium,0
201918063,0.24,0.91,5,258,6,0,0,support,low,0
201918064,0.51,0.58,5,173,3,0,0,support,low,0
201918071,0.92,0.98,4,161,3,0,0,technical,medium,0
201918097,0.96,1.0,3,137,4,1,0,marketing,low,0
201918098,0.54,0.97,5,233,3,1,0,marketing,low,0
201918104,0.58,0.63,4,190,2,0,0,sales,medium,0
201918107,0.87,0.67,3,139,2,0,0,sales,medium,0
201918112,0.19,0.63,4,233,5,0,0,sales,medium,0
201918125,0.72,0.9,4,225,2,0,0,hr,low,0
201918133,0.59,0.9,3,189,2,0,0,technical,low,0
201918147,0.52,0.67,4,216,3,0,0,support,medium,0
201918150,0.95,0.89,5,132,4,0,0,technical,medium,0
201918152,0.39,0.87,5,257,5,1,0,IT,medium,0
201918159,0.99,0.82,3,255,2,0,0,product_mng,medium,0
201918174,0.79,0.99,4,183,2,0,0,marketing,low,0
201918181,0.7,0.67,5,136,3,0,0,sales,medium,0
201918184,0.59,0.87,4,183,2,0,0,sales,medium,0
201918185,0.57,0.72,3,206,3,0,0,sales,medium,0
201918187,0.83,0.89,4,136,3,0,0,sales,medium,0
201918189,0.78,0.61,4,268,3,0,0,sales,medium,0
201918191,0.42,0.5,5,286,4,0,0,sales,high,0
201918197,0.5,0.73,5,165,2,0,0,accounting,low,0
201918199,0.77,0.67,4,225,4,0,0,hr,low,0
201918200,0.84,0.9,3,196,3,1,0,hr,low,0
201918206,0.57,0.7,3,172,3,0,0,technical,low,0
201918207,0.92,0.55,4,183,3,0,0,technical,low,0
201918209,0.85,0.67,4,163,3,0,0,technical,low,0
201918214,0.91,0.82,4,260,4,0,0,support,low,0
201918219,0.19,0.85,6,210,4,0,0,support,medium,0
201918222,0.7,0.9,5,246,2,0,0,support,medium,0
201918233,0.66,0.65,4,244,2,0,0,IT,medium,0
201918236,0.56,1.0,3,141,2,1,0,product_mng,low,0
201918243,0.23,0.73,5,197,4,1,0,RandD,low,0
201918244,0.68,0.62,3,255,5,0,0,RandD,low,0
201918247,0.61,0.7,3,225,3,0,0,accounting,low,0
201918261,0.42,0.8,4,279,6,0,0,sales,medium,0
201918262,0.6,0.61,3,195,3,0,0,sales,medium,0
201918267,0.61,0.95,3,133,5,0,0,sales,medium,0
201918272,0.8,0.51,4,141,3,1,0,sales,medium,0
201918279,0.35,0.52,3,167,2,0,0,hr,low,0
201918281,0.66,0.69,3,182,3,1,0,technical,low,0
201918284,0.21,0.96,4,287,5,0,0,technical,medium,0
201918309,0.63,0.68,4,191,2,0,0,IT,high,0
201918311,0.28,0.52,3,127,4,0,0,product_mng,high,0
201918316,0.33,0.77,3,216,3,0,0,RandD,high,0
201918327,0.6,0.69,6,250,5,1,0,management,low,0
201918330,0.87,0.58,4,259,3,0,0,marketing,low,0
201918346,0.96,0.83,3,233,3,0,0,sales,medium,0
201918347,0.28,0.77,3,221,3,0,0,sales,high,0
201918348,0.97,0.6,6,168,5,1,0,sales,high,0
201918352,0.6,0.76,5,168,2,1,0,accounting,high,0
201918355,0.5,0.7,3,159,3,0,0,hr,low,0
201918364,0.12,0.59,3,229,6,0,0,technical,medium,0
201918366,0.94,0.81,3,196,3,0,0,technical,medium,0
201918370,0.74,0.52,3,213,3,0,0,support,medium,0
201918371,0.23,0.75,6,220,3,0,0,support,medium,0
201918374,0.7,0.83,4,182,3,0,0,support,medium,0
201918381,0.63,0.81,5,189,3,0,0,technical,medium,0
201918397,0.55,0.87,3,215,2,0,0,RandD,medium,0
201918405,0.82,0.55,3,207,2,0,0,marketing,high,0
201918415,0.82,0.77,4,205,3,0,0,sales,medium,0
201918436,0.57,0.37,3,108,4,0,0,technical,low,0
201918441,0.55,0.49,5,240,3,0,0,technical,high,0
201918459,0.69,0.91,6,150,5,0,0,IT,medium,0
201918460,0.83,0.75,3,262,3,0,0,IT,medium,0
201918471,0.71,0.8,5,192,3,0,0,RandD,medium,0
201918476,0.7,0.72,2,189,3,0,0,sales,low,0
201918491,0.89,0.87,2,270,6,1,0,sales,medium,0
201918492,0.15,0.66,5,160,4,1,0,sales,medium,0
201918501,1.0,0.68,3,132,2,0,0,sales,medium,0
201918504,0.76,1.0,5,265,2,0,0,accounting,low,0
201918505,0.61,0.62,4,269,4,0,0,accounting,medium,0
201918508,0.79,0.97,3,271,2,0,0,hr,medium,0
201918512,1.0,0.6,4,261,3,0,0,technical,low,0
201918518,0.15,0.48,6,218,6,0,0,technical,low,0
201918523,0.31,0.53,2,146,3,1,0,support,low,0
201918530,0.96,0.48,3,182,2,1,0,support,medium,0
201918540,0.73,0.83,4,241,3,0,0,IT,medium,0
201918550,0.66,0.84,5,187,2,1,0,RandD,low,0
201918558,0.6,0.77,4,163,3,1,0,marketing,low,0
201918561,0.64,0.78,5,156,5,1,0,sales,low,0
201918578,0.92,0.76,3,171,2,0,0,sales,medium,0
201918580,0.59,0.56,4,250,2,0,0,accounting,medium,0
201918608,0.76,0.79,3,162,2,1,0,technical,medium,0
201918613,0.79,0.49,3,137,2,0,0,IT,medium,0
201918615,0.68,0.69,4,176,3,1,0,IT,medium,0
201918618,0.3,0.76,5,224,2,0,0,product_mng,medium,0
201918622,0.59,0.74,5,165,2,0,0,RandD,medium,0
201918628,0.7,0.58,3,205,3,0,0,sales,low,0
201918634,0.87,1.0,3,148,3,0,0,marketing,low,0
201918635,0.5,0.89,5,223,3,0,0,marketing,low,0
201918637,0.55,0.99,3,158,3,0,0,sales,low,0
201918639,0.58,0.69,3,252,3,0,0,sales,low,0
201918641,0.34,0.88,5,131,6,0,0,sales,low,0
201918648,0.84,0.84,3,150,4,0,0,sales,medium,0
201918656,0.71,0.6,4,208,3,0,0,accounting,high,0
201918659,0.74,0.92,4,226,3,0,0,hr,medium,0
201918661,0.85,0.56,3,159,3,0,0,hr,medium,0
201918662,0.49,0.75,4,259,3,1,0,technical,low,0
201918672,0.58,0.94,4,225,2,0,0,technical,low,0
201918680,0.95,0.9,3,259,2,0,0,support,low,0
201918684,0.23,0.96,4,213,4,0,0,technical,medium,0
201918696,0.85,0.99,5,176,4,0,0,product_mng,low,0
201918707,0.64,0.79,4,274,2,1,0,technical,low,0
201918734,0.74,0.58,3,220,2,0,0,hr,high,0
201918745,0.12,0.5,5,287,4,0,0,technical,low,0
201918747,0.6,0.54,3,185,2,0,0,technical,low,0
201918748,0.71,1.0,3,181,4,0,0,technical,medium,0
201918752,0.27,0.86,3,222,5,0,0,support,medium,0
201918766,0.92,0.51,4,167,3,1,0,IT,medium,0
201918768,0.89,0.9,3,231,3,0,0,IT,medium,0
201918771,0.57,0.46,3,207,3,0,0,product_mng,medium,0
201918777,0.64,0.72,4,253,4,0,0,RandD,high,0
201918783,0.57,0.95,4,176,3,0,0,technical,high,0
201918785,0.78,0.6,2,206,2,0,0,marketing,low,0
201918786,0.55,0.8,3,192,3,1,0,marketing,low,0
201918794,0.65,0.91,3,207,3,0,0,sales,low,0
201918799,0.24,0.78,5,131,5,0,0,sales,low,0
201918818,0.73,0.64,3,202,4,0,0,technical,high,0
201918827,0.59,0.67,2,168,3,0,0,support,low,0
201918835,0.98,0.83,5,211,3,0,0,support,medium,0
201918839,0.56,0.67,5,165,3,1,0,management,medium,0
201918842,0.57,0.61,3,112,5,0,0,IT,medium,0
201918847,0.48,0.47,3,160,3,0,0,product_mng,medium,0
201918864,0.65,0.66,3,164,2,0,0,sales,low,0
201918880,0.85,0.66,3,234,3,0,0,sales,medium,0
201918884,0.93,0.99,4,209,3,1,0,accounting,high,0
201918893,0.18,0.54,4,165,3,0,0,technical,medium,0
201918904,0.65,0.84,3,189,2,1,0,support,low,0
201918909,0.4,0.73,4,146,3,0,0,support,low,0
201918924,0.83,0.56,3,186,3,0,0,product_mng,medium,0
201918928,0.91,0.63,4,210,3,0,0,RandD,medium,0
201918934,0.88,0.84,4,171,4,1,0,support,medium,0
201918935,0.69,0.72,2,190,2,0,0,technical,medium,0
201918937,0.98,0.5,3,198,3,0,0,marketing,medium,0
201918941,0.58,0.98,3,175,3,0,0,sales,low,0
201918943,0.92,0.75,4,212,3,0,0,sales,low,0
201918948,0.42,0.73,3,115,6,0,0,sales,high,0
201918957,0.87,0.53,4,144,3,0,0,sales,medium,0
201918959,0.8,0.9,5,265,3,0,0,accounting,medium,0
201918960,0.32,0.67,5,224,4,1,0,accounting,medium,0
201918963,0.98,0.63,4,232,2,0,0,hr,medium,0
201918965,0.53,0.94,4,128,6,0,0,hr,medium,0
201918970,0.58,0.6,4,222,3,0,0,technical,medium,0
201918973,0.57,0.97,4,224,4,0,0,technical,medium,0
201918980,0.4,0.45,4,113,3,0,0,support,low,0
201918981,0.67,0.36,3,280,4,0,0,support,low,0
201918985,0.82,0.87,3,206,2,0,0,support,low,0
201918986,0.63,0.57,5,149,3,0,0,support,low,0
201918987,0.91,0.53,2,273,3,0,0,support,low,0
201918991,0.75,0.92,3,199,3,1,0,management,low,0
201918995,0.58,0.79,4,130,3,0,0,IT,medium,0
201918999,1.0,0.52,4,198,3,0,0,product_mng,medium,0
201919002,0.19,0.81,5,245,5,0,0,RandD,medium,0
201919004,0.59,1.0,4,275,3,0,0,RandD,medium,0
201919011,0.6,0.7,5,229,2,0,0,technical,medium,0
201919018,0.89,0.86,3,261,4,0,0,sales,low,0
201919019,0.94,0.61,4,199,3,0,0,sales,low,0
201919023,0.78,0.93,4,161,3,0,0,sales,low,0
201919028,0.69,0.52,5,219,3,0,0,sales,low,0
201919046,0.94,0.92,3,273,3,0,0,technical,high,0
201919049,0.48,0.54,3,190,3,0,0,technical,medium,0
201919051,0.61,0.9,4,216,3,0,0,technical,medium,0
201919055,0.64,0.77,3,249,2,1,0,support,low,0
201919056,0.73,0.88,5,134,2,1,0,support,low,0
201919070,0.39,0.75,5,286,5,0,0,IT,low,0
201919074,0.63,0.74,4,173,3,0,0,product_mng,medium,0
201919082,0.61,0.69,2,164,2,0,0,RandD,medium,0
201919085,0.74,0.96,4,197,3,0,0,accounting,high,0
201919109,0.52,0.67,4,182,3,0,0,sales,medium,0
201919110,0.91,0.7,3,195,3,0,0,sales,medium,0
201919113,0.86,0.92,4,229,4,0,0,accounting,medium,0
201919114,0.82,0.57,2,158,3,1,0,hr,medium,0
201919127,0.64,0.91,4,150,3,0,0,technical,low,0
201919136,0.67,0.84,4,224,3,0,0,support,low,0
201919144,0.48,0.51,4,103,4,0,0,IT,low,0
201919146,0.72,0.97,3,239,3,0,0,IT,low,0
201919150,0.56,0.41,6,142,3,0,0,product_mng,medium,0
201919155,0.68,0.83,5,267,3,0,0,RandD,medium,0
201919157,0.52,0.78,3,181,3,0,0,RandD,medium,0
201919182,0.54,0.53,3,184,3,0,0,sales,low,0
201919184,0.77,0.84,4,196,3,0,0,sales,low,0
201919186,0.72,0.83,4,181,3,0,0,sales,low,0
201919190,0.97,0.55,4,258,3,0,0,hr,medium,0
201919196,0.69,0.89,2,220,3,0,0,technical,low,0
201919197,0.72,0.57,2,248,2,0,0,technical,low,0
201919208,0.77,0.71,5,141,3,0,0,support,low,0
201919220,0.24,0.6,2,194,6,0,0,IT,medium,0
201919224,0.68,0.55,6,181,3,0,0,IT,medium,0
201919225,0.49,0.86,4,246,2,0,0,product_mng,medium,0
201919239,0.61,1.0,5,243,2,0,0,technical,medium,0
201919242,0.96,0.87,4,187,2,0,0,marketing,medium,0
201919289,0.94,0.63,5,261,3,0,0,support,low,0
201919300,0.64,0.56,3,238,2,0,0,IT,medium,0
201919316,0.91,0.52,4,172,4,1,0,management,high,0
201919319,0.82,0.51,5,232,3,0,0,marketing,medium,0
201919329,0.29,0.57,5,149,3,0,0,sales,low,0
201919330,0.71,0.5,3,201,2,0,0,sales,low,0
201919331,0.89,0.68,4,146,3,0,0,sales,low,0
201919341,0.77,0.73,5,263,2,0,0,accounting,high,0
201919342,0.57,0.99,3,231,3,0,0,hr,low,0
201919345,0.86,0.73,3,159,3,0,0,hr,medium,0
201919347,0.85,0.66,3,235,3,0,0,technical,low,0
201919350,0.66,0.72,4,137,3,0,0,technical,low,0
201919352,0.63,0.59,4,249,2,0,0,technical,low,0
201919355,0.75,0.89,4,139,3,0,0,technical,low,0
201919356,0.7,0.66,4,168,3,0,0,technical,low,0
201919358,0.83,0.8,4,150,3,0,0,support,low,0
201919360,0.97,0.54,3,271,3,0,0,support,medium,0
201919366,0.85,0.59,2,264,2,0,0,support,low,0
201919368,0.24,0.87,4,262,3,0,0,technical,low,0
201919373,0.22,0.74,5,178,5,0,0,IT,low,0
201919374,0.24,0.89,5,169,4,0,0,IT,low,0
201919380,0.18,0.85,5,192,3,0,0,product_mng,high,0
201919385,0.88,0.66,3,178,3,0,0,RandD,high,0
201919387,0.78,0.56,3,271,4,0,0,marketing,medium,0
201919392,0.62,0.63,5,153,6,0,0,technical,medium,0
201919394,0.96,0.94,3,182,3,0,0,marketing,high,0
201919410,0.63,0.98,4,265,3,0,0,sales,low,0
201919413,0.65,0.63,3,137,3,0,0,sales,high,0
201919419,0.74,0.51,5,198,3,0,0,hr,low,0
201919433,0.31,0.38,3,173,2,0,0,technical,low,0
201919438,0.7,0.74,3,253,4,1,0,support,low,0
201919441,0.57,0.49,2,237,2,0,0,support,low,0
201919444,0.57,0.83,5,189,3,0,0,support,low,0
201919453,0.49,0.95,2,181,4,1,0,IT,low,0
201919456,0.49,0.88,4,270,3,0,0,product_mng,low,0
201919459,0.51,0.89,3,230,4,0,0,marketing,low,0
201919460,0.65,0.9,3,163,3,1,0,marketing,medium,0
201919464,0.37,0.62,4,253,2,0,0,marketing,medium,0
201919483,0.63,0.88,4,260,2,0,0,sales,low,0
201919489,0.78,0.96,2,174,3,0,0,sales,low,0
201919491,0.93,0.87,4,257,2,0,0,sales,low,0
